qid,b1,b2,b3,b4,b5h,b9h
5ab524705542990594ba9d1b,0.750000,0.968750,0.837500,0.968750,0.875000,0.750000
5ab524cc5542996a3a96a036,0.000000,0.489083,0.937500,0.906250,0.412925,0.324769
5ab526855542996a3a96a03b,0.359623,0.490950,0.445673,0.423249,0.391009,0.000000
5ab528f15542996a3a96a044,0.361356,0.476647,0.447400,0.413312,0.422143,0.257372
5ab53496554299637185c506,0.000000,0.000000,0.493051,0.461801,0.430551,0.493051
5ab539b05542997d4ad1f0d8,0.000000,0.608546,0.577296,0.546046,0.514796,0.937500
5ab549205542992aa134a292,0.000000,0.000000,0.000000,0.000000,0.431653,0.206733
5ab550f1554299494045ef7a,0.000000,0.530482,0.522956,0.554800,0.000000,0.519462
5ab551665542992aa134a2a9,0.000000,0.000000,0.496574,0.465324,0.434074,0.750000
5ab5516e554299494045ef7c,0.299466,0.000000,0.415260,0.328425,0.288071,0.259339
5ab5527b554299488d4d992b,0.000000,0.309548,0.496677,0.467720,0.443830,0.518746
5ab55b57554299488d4d995f,0.000000,0.431427,0.555000,0.468258,0.875000,0.750000
5ab55e135542992aa134a2d5,0.000000,0.530568,0.361126,0.389539,0.384506,0.530568
5ab5615c5542992aa134a2f7,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
5ab5664b554299494045efa0,0.000000,0.504641,0.000000,0.442270,0.000000,0.185891
5ab56d8c5542997d4ad1f119,0.000000,0.000000,0.000000,0.334037,0.000000,0.312218
5ab5754a5542992aa134a321,0.359587,0.476189,0.444934,0.415823,0.382803,0.259021
5ab5759b554299488d4d9992,0.000000,0.514404,0.000000,0.453431,0.242440,0.308754
5ab582305542992aa134a338,0.000000,0.000000,0.000000,0.464970,0.438841,0.329784
5ab5834d554299494045effa,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
5ab588445542992aa134a34e,0.000000,0.000000,0.583654,0.539929,0.487432,0.538550
5ab588e75542992aa134a351,0.392298,0.481562,0.462454,0.510335,0.356406,0.342435
5ab58caa554299637185c5c4,0.260465,0.868750,0.349342,0.316715,0.337162,0.160465
5ab58ced554299637185c5c5,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
5ab58f34554299488d4d99d8,0.000000,0.000000,0.496422,0.000000,0.875000,0.290208
5ab593fe5542992aa134a366,0.000000,0.571750,0.646750,0.937500,0.605840,0.624590
5ab594fa554299488d4d99eb,0.309291,0.486801,0.564908,0.515662,0.578162,0.349036
5ab5a1db554299488d4d9a07,0.000000,0.752670,0.649787,0.721420,0.649787,0.330408
5ab5b746554299494045f03d,0.000000,0.893750,0.496581,0.459867,0.449030,0.514856
5ab5b7f8554299494045f03f,0.000000,0.000000,0.000000,0.000000,0.334227,0.000000
5ab5b8b0554299494045f042,0.000000,0.968750,0.762500,0.831250,0.775000,0.675000
5ab5b8de554299637185c5f4,0.000000,0.968750,0.937500,0.937500,0.937500,0.286372
5ab5bc9a5542997d4ad1f1cb,0.000000,0.000000,0.572657,0.541407,0.510157,0.385157
5ab5bee0554299494045f04f,0.000000,0.567842,0.937500,0.906250,0.875000,0.781250
5ab5d56c554299488d4d9a42,0.262071,0.000000,0.000000,0.000000,0.291746,0.000000
5ab5d8595542992aa134a3ac,0.405385,0.545467,0.490000,0.489477,0.451717,0.309576
5ab5d86f5542997d4ad1f206,0.000000,0.000000,0.473117,0.494817,0.875000,0.000000
5ab5dc50554299494045f08a,0.000000,0.618140,0.586890,0.506901,0.968750,0.586890
5ab5dd30554299494045f08d,0.000000,0.442697,0.413256,0.380288,0.346286,0.288448
5ab5e4d0554299494045f0a7,0.393475,0.512653,0.505793,0.498244,0.494750,0.451939
5ab5e76c5542997d4ad1f236,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
5ab5f88e554299488d4d9a6b,0.000000,0.968750,0.937500,0.906250,0.968750,0.968750
5ab5fb30554299110f2199aa,0.000000,0.000000,0.000000,0.000000,0.000000,0.262994
5ab61000554299710c8d1e57,0.000000,0.968750,0.937500,0.906250,0.968750,0.968750
5ab61df855429953192ad25d,0.379894,0.494641,0.577744,0.509695,0.577744,0.577744
5ab6260955429953192ad276,0.000000,0.000000,0.000000,0.530125,0.000000,0.750000
5ab63944554299710c8d1e80,0.000000,0.893750,0.862500,0.831250,0.875000,0.875000
5ab642fd5542995eadeeff8f,0.000000,0.000000,0.000000,0.337595,0.000000,0.000000
5ab65a7c55429954757d3251,0.000000,0.000000,0.372969,0.459926,0.000000,0.000000
5ab662e355429954757d3277,0.388310,0.394525,0.456341,0.444125,0.446053,0.171429
5ab6644a5542995eadeeffb7,0.000000,0.627083,0.570591,0.482416,0.548841,0.548967
5ab66e3955429954757d32b3,0.000000,0.574785,0.000000,0.000000,0.000000,0.000000
5ab674195542995eadeeffec,0.000000,0.000000,0.000000,0.000000,0.875000,0.000000
5ab67c2a55429954757d32f8,0.000000,0.618750,0.587500,0.587500,0.525000,0.750000
5ab67c5555429954757d32fa,0.000000,0.000000,0.449359,0.420095,0.287613,0.419216
5ab67d3e55429953192ad2d6,0.750000,0.968750,0.762500,0.831250,0.875000,0.781250
5ab6818655429954757d3314,0.315554,0.000000,0.000000,0.000000,0.000000,0.000000
5ab6840c55429954757d331f,0.370480,0.414022,0.280707,0.252515,0.225706,0.094578
5ab6889355429953192ad2e6,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
5ab6953255429953192ad305,0.000000,0.000000,0.927500,0.000000,0.421423,0.740000
5ab69bfc5542995eadef0036,0.000000,0.370464,0.355474,0.314571,0.275617,0.000000
5ab69ed855429954757d3336,0.277648,0.408080,0.384454,0.250940,0.000000,0.189289
5ab69f77554299710c8d1ef7,0.000000,0.000000,0.937500,0.906250,0.906250,0.812500
5ab6a06f5542995eadef004a,0.000000,0.000000,0.490806,0.363889,0.353306,0.211174
5ab6a08b5542995eadef004b,0.000000,0.502622,0.452425,0.449330,0.386112,0.272988
5ab6a0e355429953192ad340,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
5ab6a1b4554299710c8d1f03,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
5ab6a534554299710c8d1f1a,0.000000,0.000000,0.937500,0.000000,0.520627,0.000000
5ab6ab7d55429953192ad35c,0.000000,0.968750,0.422011,0.465761,0.875000,0.750000
5ab6b6a75542995eadef0068,0.000000,0.542608,0.937500,0.480108,0.968750,0.875000
5ab6b721554299110f219a53,0.000000,0.968750,0.499888,0.468638,0.499888,0.468638
5ab6ba4b5542995eadef0080,0.000000,0.000000,0.000000,0.464976,0.395770,0.269774
5ab6bc365542995eadef008c,0.000000,0.554987,0.523737,0.557193,0.875000,0.968750
5ab6c3ee554299110f219a63,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
5ab6c5f755429954757d336d,0.278161,0.321795,0.459217,0.464643,0.875000,0.541544
5ab6c751554299710c8d1f5b,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
5ab6c8a3554299710c8d1f5d,0.360571,0.000000,0.448923,0.314581,0.000000,0.261339
5ab6caf7554299710c8d1f63,0.000000,0.968750,0.448880,0.436837,0.468593,0.268107
5ab6ce145542995eadef009e,0.000000,0.000000,0.937500,0.000000,0.000000,0.000000
5ab6d0e05542995eadef00a5,0.372295,0.000000,0.377885,0.442643,0.309010,0.283560
5ab6d2af55429954757d3382,0.268399,0.000000,0.000000,0.355010,0.459375,0.202354
5ab6d90955429954757d3395,0.000000,0.000000,0.476191,0.443358,0.000000,0.000000
5ab6dab35542995eadef00cb,0.000000,0.000000,0.697556,0.535703,0.431403,0.204398
5ab6e4d355429954757d33ae,0.295575,0.000000,0.556842,0.000000,0.456944,0.291429
5ab6e54d554299710c8d1f9f,0.000000,0.968750,0.631951,0.831250,0.488592,0.893750
5ab6e97c5542991d322236cc,0.000000,0.938750,0.470321,0.876250,0.845000,0.838750
5ab6eb1155429954757d33ba,0.000000,0.958036,0.507811,0.492856,0.437033,0.538087
5ab6f038554299710c8d1fc8,0.000000,0.510423,0.937500,0.447923,0.968750,0.000000
5ab6f772554299110f219a80,0.850000,0.968750,0.937500,0.906250,0.875000,0.945673
5ab6fd5e554299110f219a87,0.378469,0.479206,0.000000,0.000000,0.000000,0.273971
5ab701075542991d32223738,0.583340,0.506078,0.479855,0.937500,0.775000,0.176261
5ab702835542991d32223742,0.355281,0.323475,0.454108,0.444078,0.906250,0.529108
5ab702fc554299110f219a93,0.000000,0.577090,0.367391,0.514590,0.483340,0.358340
5ab702fd5542993667793f13,0.000000,0.000000,0.449327,0.000000,0.000000,0.261969
5ab707585542992aa3b8c77c,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
5ab711e1554299110f219aae,0.000000,0.968750,0.937500,0.373765,0.647500,0.211331
5ab715495542991d32223771,0.262251,0.403892,0.371301,0.339114,0.133486,0.085072
5ab722cd5542992aa3b8c7a9,0.000000,0.000000,0.000000,0.431059,0.000000,0.316667
5ab7296d5542992aa3b8c7b5,0.000000,0.000000,0.540071,0.608821,0.577571,0.000000
5ab729835542992aa3b8c7b6,0.411000,0.488449,0.000000,0.000000,0.875000,0.968750
5ab72be75542993667793f68,0.000000,0.000000,0.000000,0.000000,0.563218,0.000000
5ab7304b5542993667793f7b,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
5ab7321c5542992aa3b8c7cb,0.377812,0.501724,0.457882,0.482284,0.537239,0.509620
5ab738ff5542992aa3b8c7df,0.000000,0.583653,0.545103,0.512617,0.550618,0.362143
5ab73d975542992aa3b8c7e6,0.000000,0.000000,0.000000,0.537894,0.000000,0.906250
5ab73fa655429928e1fe3840,0.000000,0.000000,0.000000,0.000000,0.000000,0.288707
5ab740d85542992aa3b8c7ff,0.000000,0.000000,0.516231,0.000000,0.447684,0.385184
5ab7411455429928e1fe3844,0.383933,0.000000,0.000000,0.000000,0.000000,0.000000
5ab746cf5542993667793fae,0.361638,0.486144,0.493860,0.446243,0.391453,0.487591
5ab74a785542993667793fb2,0.000000,0.403842,0.000000,0.000000,0.000000,0.180493
5ab74b2c554299110f219b00,0.291647,0.533791,0.000000,0.507438,0.860000,0.329853
5ab7528b5542992aa3b8c814,0.502308,0.441855,0.589808,0.546058,0.527657,0.862500
5ab757ab5542995dae37e90b,0.000000,0.240614,0.000000,0.000000,0.000000,0.000000
5ab7591255429928e1fe384c,0.000000,0.000000,0.492868,0.465436,0.000000,0.472959
5ab75ffd5542993667793fc4,0.000000,0.000000,0.937500,0.906250,0.937500,0.968750
5ab76c145542993667793fdb,0.000000,0.349239,0.475400,0.448499,0.408391,0.201636
5ab778f85542995dae37e930,0.000000,0.505285,0.509052,0.000000,0.000000,0.000000
5ab77e255542995dae37e93d,0.000000,0.300375,0.446503,0.413426,0.380801,0.292978
5ab77eaf55429928e1fe385e,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
5ab784c55542995dae37e94a,0.000000,0.000000,0.000000,0.000000,0.875000,0.750000
5ab78dbd55429928e1fe387c,0.000000,0.438628,0.000000,0.906250,0.875000,0.750000
5ab7a2b85542991d32223790,0.000000,0.000000,0.608537,0.577287,0.546037,0.906250
5ab7b1095542995dae37e990,0.308338,0.419131,0.493308,0.357176,0.588028,0.495838
5ab7b2ea5542992aa3b8c851,0.000000,0.000000,0.000000,0.906250,0.000000,0.000000
5ab7c25955429928e1fe38ca,0.000000,0.000000,0.528160,0.496910,0.413355,0.285809
5ab7ca9b55429928e1fe38f5,0.000000,0.000000,0.307883,0.000000,0.000000,0.185200
5ab7cff355429928e1fe391e,0.000000,0.968750,0.937500,0.434513,0.775000,0.750000
5ab7e2925542995dae37e9d6,0.000000,0.000000,0.394431,0.400863,0.893750,0.000000
5ab7e77b5542993667794042,0.000000,0.968750,0.937500,0.906250,0.506724,0.750000
5ab7ed485542993667794051,0.394255,0.305417,0.444868,0.313753,0.385541,0.162292
5ab7ee0e5542991d322237c7,0.000000,0.557632,0.497729,0.466479,0.463882,0.288077
5ab7ee225542991d322237c8,0.000000,0.507090,0.937500,0.610178,0.875000,0.588340
5ab7eea755429928e1fe3942,0.260340,0.304742,0.000000,0.000000,0.429777,0.196575
5ab7f1265542992aa3b8c88d,0.000000,0.893750,0.502302,0.371052,0.393333,0.409349
5ab7f6845542992aa3b8c893,0.000000,0.494213,0.000000,0.254186,0.389572,0.338880
5ab7f92f5542995dae37ea0c,0.000000,0.488834,0.461251,0.417988,0.000000,0.267591
5ab7fab95542993667794082,0.000000,0.521675,0.491030,0.435068,0.487029,0.334786
5ab7fd33554299366779408c,0.289851,0.968750,0.449160,0.906250,0.555410,0.937500
5ab800145542990e739ec7bc,0.000000,0.532098,0.482284,0.462917,0.431791,0.513831
5ab80208554299366779409f,0.370692,0.000000,0.937500,0.968750,0.968750,0.499898
5ab814725542992aa3b8c899,0.000000,0.968750,0.837500,0.000000,0.000000,0.750000
5ab8159f55429916710eafe2,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
5ab81cbb5542990e739ec826,0.000000,0.528785,0.000000,0.000000,0.483366,0.310035
5ab8287955429934fafe6cfa,0.000000,0.793750,0.862500,0.937500,0.875000,0.750000
5ab829d85542990e739ec843,0.000000,0.485947,0.454697,0.490313,0.555825,0.916071
5ab82b055542990e739ec849,0.000000,0.382183,0.351786,0.356250,0.289286,0.250781
5ab82d1e5542992aa3b8c8a6,0.000000,0.000000,0.862500,0.438664,0.875000,0.275789
5ab82db55542990e739ec856,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
5ab834a755429919ba4e2264,0.000000,0.000000,0.513995,0.482745,0.875000,0.906250
5ab8365a55429934fafe6d17,0.000000,0.968750,0.937500,0.906250,0.000000,0.461337
5ab83c5855429919ba4e227a,0.365747,0.311164,0.284498,0.350239,0.316797,0.198337
5ab83ce655429934fafe6d28,0.000000,0.000000,0.000000,0.000000,0.576535,0.371211
5ab8507155429916710eb034,0.000000,0.000000,0.000000,0.000000,0.937500,0.906250
5ab851045542990e739ec8c1,0.000000,0.459534,0.503284,0.472034,0.440578,0.906250
5ab851a655429919ba4e22a9,0.000000,0.968750,0.000000,0.438173,0.875000,0.422943
5ab8575d55429919ba4e22b1,0.000000,0.968750,0.968750,0.440874,0.507241,0.503305
5ab858ac55429919ba4e22b6,0.000000,0.000000,0.000000,0.408216,0.492299,0.366489
5ab85be855429919ba4e22c4,0.750000,0.503808,0.862500,0.425335,0.442989,0.268010
5ab85e075542992aa3b8c8c4,0.000000,0.000000,0.000000,0.000000,0.000000,0.299769
5ab865af55429919ba4e22da,0.000000,0.000000,0.000000,0.000000,0.000000,0.438154
5ab868435542990e739ec8ec,0.000000,0.493493,0.000000,0.422761,0.401935,0.000000
5ab8698e5542990e739ec8f0,0.000000,0.531976,0.468541,0.455521,0.875000,0.508307
5ab86e5b55429916710eb04c,0.000000,0.574046,0.000000,0.462848,0.480296,0.968750
5ab870aa5542992aa3b8c8e4,0.405878,0.377856,0.533190,0.415356,0.465768,0.592715
5ab872b155429934fafe6dbe,0.450220,0.968750,0.463846,0.906250,0.445893,0.937500
5ab876a255429916710eb065,0.000000,0.418892,0.520357,0.439225,0.421549,0.543994
5ab8771655429916710eb068,0.000000,0.511198,0.542947,0.906250,0.417448,0.321779
5ab877aa55429919ba4e2300,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
5ab878dc55429934fafe6deb,0.361178,0.414000,0.384898,0.421628,0.457649,0.265541
5ab87dcf55429919ba4e2307,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
5ab88c4e55429916710eb08d,0.000000,0.378709,0.443325,0.308375,0.390000,0.364583
5ab88da755429919ba4e231e,0.000000,0.441593,0.000000,0.633528,0.602278,0.429022
5ab897e355429916710eb096,0.000000,0.526523,0.470282,0.906250,0.410477,0.285557
5ab8a09655429916710eb09c,0.000000,0.584782,0.433468,0.553532,0.584782,0.422327
5ab8af095542991b5579efd9,0.000000,0.000000,0.492874,0.430383,0.430374,0.310149
5ab8b3e555429919ba4e235e,0.306940,0.893750,0.937500,0.906250,0.417864,0.750000
5ab8b9ee5542991b5579efe9,0.354389,0.299151,0.369718,0.231963,0.305794,0.444486
5ab8bee35542991b5579eff0,0.398776,0.716681,0.862500,0.463816,0.645870,0.514422
5ab8bf9755429916710eb0b9,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
5ab8dd315542991b5579f01d,0.000000,0.968750,0.937500,0.937500,0.461844,0.812500
5ab8e7c75542991b5579f033,0.000000,0.448324,0.482209,0.438407,0.436074,0.768750
5ab8e82e5542991b5579f035,0.000000,0.000000,0.000000,0.000000,0.000000,0.327478
5ab8e8fd5542991b5579f036,0.850000,0.968750,0.893750,0.862500,0.457624,0.968750
5ab8f0655542991b5579f065,0.383198,0.968750,0.532836,0.906250,0.511328,0.750000
5ab8f10d5542991b5579f06c,0.000000,0.493644,0.484280,0.906250,0.346707,0.750000
5ab8f1fa5542991b5579f077,0.372400,0.413233,0.290441,0.233472,0.404957,0.279785
5ab8f34f55429934fafe6e22,0.377109,0.417510,0.000000,0.437445,0.418732,0.301004
5ab8f36c5542991b5579f085,0.000000,0.000000,0.937500,0.443676,0.417701,0.000000
5ab8f8905542991b5579f0ad,0.000000,0.548021,0.516771,0.481559,0.454271,0.432872
5ab8ff2e55429934fafe6e2b,0.000000,0.302910,0.000000,0.317679,0.210084,0.242308
5ab8ffe655429934fafe6e31,0.282611,0.550309,0.519059,0.487254,0.552140,0.331004
5ab903005542991b5579f0cb,0.428603,0.968750,0.937500,0.906250,0.968750,0.333514
5ab9115655429919ba4e2388,0.376874,0.450690,0.000000,0.906250,0.414091,0.000000
5ab9184155429919ba4e23a8,0.397280,0.517419,0.475574,0.430193,0.462355,0.334182
5ab91d53554299753720f700,0.000000,0.499698,0.000000,0.000000,0.000000,0.000000
5ab9246255429919ba4e23d3,0.281924,0.501168,0.461149,0.441367,0.485565,0.382566
5ab9257b554299753720f749,0.000000,0.000000,0.000000,0.445521,0.862500,0.750000
5ab927c955429934fafe6e6c,0.000000,0.506705,0.522478,0.464899,0.431864,0.398090
5ab927d955429934fafe6e6d,0.000000,0.000000,0.937500,0.906250,0.875000,0.750000
5ab9293355429934fafe6e6f,0.000000,0.663855,0.462192,0.601355,0.570105,0.538855
5ab9336d554299753720f792,0.295340,0.264090,0.937500,0.444507,0.775000,0.937500
5ab933d7554299753720f795,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
5ab9353a55429934fafe6e72,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
5ab93a945542996be2020461,0.250501,0.374502,0.337942,0.306857,0.275518,0.155584
5ab943b3554299743d22ea98,0.000000,0.521420,0.431852,0.400602,0.431852,0.431852
5ab9443e5542996be202046c,0.262215,0.225838,0.295118,0.415212,0.232358,0.178655
5ab9449a554299131ca422eb,0.260855,0.000000,0.000000,0.000000,0.132095,0.000000
5ab94cc6554299743d22eadc,0.000000,0.000000,0.000000,0.456994,0.875000,0.252941
5ab9522e55429970cfb8ea59,0.000000,0.529044,0.403310,0.906250,0.875000,0.342318
5ab95b28554299743d22eb09,0.000000,0.000000,0.000000,0.428152,0.000000,0.264656
5ab95c14554299743d22eb0d,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
5ab95c23554299753720f802,0.000000,0.542090,0.510840,0.339432,0.548340,0.354590
5ab95e985542996be20204ac,0.000000,0.515673,0.480580,0.475054,0.875000,0.194714
5ab96318554299743d22eb3c,0.000000,0.000000,0.464560,0.315625,0.485748,0.162097
5ab964245542996be20204be,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
5ab9643d554299131ca42321,0.255391,0.374505,0.345266,0.416214,0.480968,0.415173
5ab964eb55429970cfb8eab3,0.000000,0.000000,0.271917,0.000000,0.000000,0.084910
5ab96a0f55429970cfb8eacb,0.000000,0.893750,0.862500,0.893750,0.862500,0.937500
5ab96d865542996be20204df,0.000000,0.000000,0.000000,0.428284,0.449419,0.314632
5ab96f1455429970cfb8eae8,0.000000,0.455553,0.599303,0.568053,0.363819,0.336374
5ab96ffe5542996be20204ed,0.000000,0.417150,0.287790,0.354346,0.775000,0.100469
5ab971b255429970cfb8eaf6,0.000000,0.968750,0.358572,0.325588,0.394478,0.490878
5ab97b5e55429970cfb8eb1e,0.000000,0.294620,0.263436,0.308534,0.000000,0.150957
5ab97d9f554299753720f81b,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
5ab97e125542996be2020522,0.000000,0.434830,0.552794,0.521544,0.491364,0.906250
5ab98a795542996be2020547,0.000000,0.596962,0.515424,0.538817,0.507567,0.346154
5ab98ac1554299131ca4236c,0.375605,0.000000,0.000000,0.260318,0.404482,0.000000
5ab98d2a5542996be202054b,0.000000,0.968750,0.000000,0.937500,0.000000,0.305715
5ab98d43554299743d22eb6b,0.000000,0.426762,0.428889,0.374078,0.315086,0.279670
5ab98db4554299743d22eb6c,0.000000,0.000000,0.428650,0.487489,0.477586,0.176087
5ab98e57554299753720f831,0.367811,0.818750,0.862500,0.375153,0.725000,0.831250
5ab993225542996be202055d,0.368500,0.310366,0.468993,0.424728,0.406841,0.406841
5ab993cc554299743d22eb7d,0.000000,0.454174,0.391889,0.399474,0.497416,0.530000
5ab995e6554299131ca42385,0.000000,0.000000,0.458931,0.426421,0.925000,0.000000
5ab9984c554299743d22eb86,0.399022,0.422984,0.937500,0.443694,0.000000,0.750000
5ab99e1b55429970cfb8eb59,0.000000,0.399132,0.367107,0.322886,0.299427,0.189323
5ab9acd8554299743d22eb95,0.850000,0.893750,0.862500,0.893750,0.893750,0.893750
5ab9ad58554299131ca423c7,0.449811,0.568561,0.937500,0.937500,0.493561,0.812500
5ab9ae475542996be2020586,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
5ab9b1015542996be202058c,0.000000,0.000000,0.530354,0.000000,0.000000,0.000000
5ab9b13b554299743d22eba7,0.000000,0.000000,0.000000,0.507118,0.475868,0.319141
5ab9b1bd554299131ca423d1,0.278101,0.448967,0.968750,0.437345,0.454596,0.675000
5ab9b2a455429970cfb8eb73,0.000000,0.500454,0.495272,0.440703,0.320982,0.192682
5ab9bc58554299131ca423e7,0.427528,0.518746,0.937500,0.453835,0.404014,0.000000
5ab9c08e554299753720f847,0.000000,0.417830,0.572045,0.906250,0.337581,0.650000
5ab9c0fa5542996be202059f,0.295654,0.516991,0.484174,0.451539,0.455690,0.439107
5ab9c2ee5542996be20205a2,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
5ab9c3fc5542996be20205a3,0.000000,0.000000,0.000000,0.466387,0.875000,0.394595
5ab9c5b1554299131ca423fe,0.282294,0.410867,0.377211,0.338888,0.395808,0.484276
5ab9c98555429970cfb8eba2,0.000000,0.968750,0.937500,0.968750,0.875000,0.420421
5ab9d61455429901930fa730,0.000000,0.520515,0.489265,0.000000,0.875000,0.750000
5ab9dc51554299232ef4a226,0.000000,0.524350,0.463838,0.369440,0.906250,0.812500
5ab9f1a155429901930fa74f,0.468235,0.968750,0.555735,0.483198,0.875000,0.862500
5ab9f90e55429901930fa759,0.356197,0.426103,0.267603,0.000000,0.384070,0.359375
5ab9faf155429901930fa75e,0.000000,0.000000,0.425690,0.438305,0.000000,0.526947
5aba31e75542994dbf0198c2,0.355352,0.474768,0.443809,0.313693,0.383764,0.256134
5aba33e955429955dce3edd9,0.282624,0.000000,0.362952,0.251140,0.000000,0.176316
5aba34a6554299232ef4a272,0.000000,0.513934,0.467794,0.906250,0.524432,0.515790
5aba360f5542994dbf0198c4,0.000000,0.564898,0.000000,0.000000,0.472366,0.875000
5aba3841554299232ef4a27f,0.000000,0.000000,0.504934,0.519662,0.523230,0.309493
5aba3f8a554299232ef4a28f,0.000000,0.498078,0.466960,0.435578,0.402836,0.277955
5aba4efc55429939ce03dc8b,0.262025,0.405556,0.467445,0.340902,0.393727,0.258477
5aba514655429955dce3edeb,0.414752,0.537101,0.662144,0.412981,0.363808,0.474644
5aba57ea554299232ef4a294,0.363658,0.000000,0.446040,0.438726,0.410108,0.172564
5aba5851554299232ef4a296,0.000000,0.968750,0.937500,0.440063,0.875000,0.750000
5aba5b4c5542994dbf0198ee,0.000000,0.000000,0.469254,0.000000,0.875000,0.750000
5aba637055429955dce3edfe,0.388600,0.000000,0.404728,0.893750,0.937500,0.650000
5aba6a7455429901930fa7a8,0.000000,0.893750,0.000000,0.465690,0.906250,0.750000
5aba6f6b55429901930fa7be,0.000000,0.000000,0.000000,0.000000,0.875000,0.000000
5aba765355429901930fa7de,0.000000,0.000000,0.862500,0.000000,0.000000,0.463536
5aba792455429955dce3ee4c,0.000000,0.478805,0.479714,0.422125,0.465000,0.457405
5aba79b3554299232ef4a2e3,0.000000,0.000000,0.000000,0.484511,0.404437,0.278064
5aba804e55429955dce3ee60,0.000000,0.968750,0.495289,0.937500,0.433134,0.578958
5aba8365554299232ef4a319,0.000000,0.000000,0.470674,0.548701,0.405509,0.671265
5aba866a5542994dbf019930,0.262168,0.392428,0.456681,0.422716,0.298678,0.000000
5aba8b8055429955dce3ee7e,0.374803,0.968750,0.968750,0.634110,0.875000,0.750000
5aba8be455429901930fa828,0.359744,0.486355,0.353010,0.420899,0.309223,0.267967
5aba8f2e5542994dbf019944,0.000000,0.000000,0.000000,0.906250,0.906250,0.309074
5aba8f35554299232ef4a337,0.000000,0.653844,0.516016,0.591344,0.906250,0.750000
5aba978355429955dce3ee95,0.274328,0.472896,0.546584,0.513256,0.471660,0.248239
5aba9a8655429955dce3eea0,0.000000,0.893750,0.937500,0.906250,0.442881,0.750000
5aba9c095542994dbf019976,0.000000,0.411274,0.396324,0.364741,0.342854,0.201471
5aba9c905542994dbf01997a,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
5abaa73a55429901930fa87a,0.381066,0.499816,0.937500,0.437316,0.937500,0.781250
5abaa79955429901930fa87b,0.000000,0.000000,0.000000,0.000000,0.000000,0.768750
5abaaf68554299232ef4a372,0.000000,0.000000,0.497268,0.486838,0.455614,0.418482
5ababc6855429939ce03dd4f,0.000000,0.599843,0.568593,0.568593,0.567676,0.598926
5abac2875542996606241600,0.250713,0.481394,0.451327,0.418920,0.387355,0.358628
5abac47c55429901930fa8af,0.259034,0.477122,0.345981,0.417179,0.208392,0.160359
5abac990554299660624160b,0.000000,0.000000,0.000000,0.435907,0.000000,0.000000
5abace1f554299232ef4a396,0.000000,0.000000,0.482951,0.000000,0.391211,0.000000
5abad49555429901930fa8c5,0.262533,0.408005,0.484320,0.452072,0.503281,0.534531
5abad59255429939ce03dd58,0.000000,0.540160,0.376000,0.000000,0.413276,0.506413
5abad62755429939ce03dd59,0.000000,0.434052,0.535890,0.489356,0.502546,0.340552
5abadb815542996606241641,0.000000,0.000000,0.000000,0.906250,0.000000,0.750000
5abade5c5542996cc5e49eba,0.000000,0.491426,0.937500,0.432438,0.469886,0.491247
5abae0f55542996606241656,0.000000,0.000000,0.937500,0.617663,0.893750,0.521964
5abae247554299660624165c,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
5abae4bd5542996cc5e49ee7,0.631035,0.968750,0.516733,0.906250,0.968750,0.322832
5abaef3d5542992ccd8e7e63,0.408530,0.566585,0.000000,0.572121,0.906250,0.300851
5abaf0155542992ccd8e7e67,0.750000,0.893750,0.937500,0.470501,0.439251,0.381700
5abaf14a55429966062416a7,0.000000,0.000000,0.000000,0.000000,0.000000,0.535000
5abaff6e5542992ccd8e7ea0,0.297626,0.893750,0.762500,0.906250,0.431667,0.000000
5abaff945542992ccd8e7ea1,0.364840,0.498743,0.462399,0.432209,0.387130,0.450971
5abb00155542992ccd8e7ea4,0.000000,0.000000,0.000000,0.456964,0.875000,0.423901
5abb0a325542996cc5e49f6e,0.000000,0.393562,0.000000,0.504949,0.307673,0.180556
5abb0ae65542996cc5e49f74,0.000000,0.968750,0.937500,0.906250,0.968750,0.937500
